	AntonymCount	BigramCount	HypernymCount	HyponymCount	IDFUnigramCount	Label	LemmaCount	LevenshteinEditDistance	NegativeSimilarity	PositiveSimilarity	Question	QuestionID	QuestionType	Sentence	SentenceID	SynonymCount	TrigramCount	Type	UnigramCount
10813	0	0	0	0	1.466337069	0	1	17	0.333391765	0.16825784	where was martin luther born	Q2880	LOC	in his later years in deteriorating health luther became increasingly antisemitic  writing that jewish homes should be destroyed their synagogues burned money confiscated and liberty curtailed	D2671-11	-1	0	test	1
10814	0	0	0	0	0	0	0	4	0.297149639	0.11289335	where was martin luther born	Q2880	LOC	these statements have contributed to his controversial status	D2671-12	0	0	test	0
10815	0	0	1	0	0.162518929	1	1	13	0.72346103	0.747804791	what is the concept of wellness 	Q2884	DESC	wellness is generally used to mean a healthy balance of the mind body and spirit that results in an overall feeling of wellbeing 	D2675-0	0	0	test	1
10816	0	0	0	0	0.162518929	0	1	15	0.584447653	0.529298126	what is the concept of wellness 	Q2884	DESC	it has been used in the context of alternative medicine since halbert l dunn md  began using the phrase high level wellness in the 1950s	D2675-1	0	0	test	1
10817	0	2	0	0	2.059638914	0	2	5	0.393393334	0.288558928	what is the concept of wellness 	Q2884	DESC	the modern concept of wellness did not however become popular until the 1970s	D2675-2	0	1	test	2
10818	0	0	0	0	0.162518929	0	1	14	0.533131108	0.463205098	what is the concept of wellness 	Q2884	DESC	the term has been defined by the wisconsinbased national wellness institute as an active process of becoming aware of and making choices toward a more successful existence	D2675-3	0	0	test	1
10819	1	0	0	0	0.162518929	0	1	13	0.559160049	0.579130448	what is the concept of wellness 	Q2884	DESC	urlhttp this is consistent with a shift in focus away from illness in viewing human health typical of contexts where the term wellness is used	D2675-4	0	0	test	1
10820	0	0	0	0	0.162518929	0	1	8	0.640560455	0.638944981	what is the concept of wellness 	Q2884	DESC	in other words wellness is a view of health that emphasizes the state of the entire being and its ongoing development	D2675-5	0	0	test	1
10821	0	0	0	0	0	0	0	7	0.621661513	0.6622969	what is the concept of wellness 	Q2884	DESC	the phrase can also be seen as an analogue to the medical term  homeostasis 	D2675-6	0	0	test	0
10822	0	0	0	0	0.162518929	0	1	10	0.593760685	0.622398916	what is the concept of wellness 	Q2884	DESC	wellness can also be described as the constant conscious pursuit of living life to its fullest potential	D2675-7	0	0	test	1
10823	0	0	0	0	0.162518929	0	1	20	0.556239747	0.555121015	what is the concept of wellness 	Q2884	DESC	halbert l dunn md  began using the phrase high level wellness in the 1950s based on a series of lectures at a unitarian universalist church in arlington virginia in the united states	D2675-8	0	0	test	1
10824	0	0	0	0	0.162518929	0	1	14	0.515442913	0.57054772	what is the concept of wellness 	Q2884	DESC	dunn 196 p 4 defined wellness as an integrated method of functioning which is oriented toward maximizing the potential of which the individual is capable	D2675-9	0	0	test	1
10825	0	0	0	0	0	0	0	10	0.689969405	0.694474634	what is the concept of wellness 	Q2884	DESC	it requires that the individual maintain a continuum of balance and purposeful direction within the environment where he is functioning	D2675-10	0	0	test	0
10826	0	0	0	0	0.162518929	0	1	10	0.735763119	0.729376972	what is the concept of wellness 	Q2884	DESC	he also stated that wellness is a direction in progress toward an everhigher potential of functioning p 6	D2675-11	0	0	test	1
10827	0	0	0	0	0.162518929	0	1	12	0.584967617	0.503309709	what is the concept of wellness 	Q2884	DESC	alternative approaches to wellness are often denoted by the use of two different phrases health and wellness and wellness programs	D2675-12	0	0	test	1
10828	0	1	0	0	0.162518929	0	1	8	0.463080747	0.498416127	what is the concept of wellness 	Q2884	DESC	these kinds of wellness programs offer alternative medicine techniques to improve wellness	D2675-13	0	0	test	1
10829	0	0	0	0	0	0	0	10	0.471999843	0.418920935	what is the concept of wellness 	Q2884	DESC	whether these techniques actually improve physical health is controversial and a subject of much debate	D2675-14	1	0	test	0
10830	0	2	0	0	2.059638914	0	2	11	0.361426154	0.321616965	what is the concept of wellness 	Q2884	DESC	james randi and the james randi educational foundation are outspoken critics of this alternative new age concept of wellness	D2675-15	0	1	test	2
10831	0	1	0	0	0.162518929	0	1	10	0.58532854	0.582509154	what is the concept of wellness 	Q2884	DESC	the behaviors in the pursuit of wellness often include many health related practices such as natural therapies 	D2675-16	0	0	test	1
10832	0	0	0	0	0.162518929	0	1	20	0.698699947	0.671718261	what is the concept of wellness 	Q2884	DESC	wellness as a luxury pursuit is found obviously in the more affluent societies because it involves managing the body state after the basic needs of food shelter and basic medical care have already been met	D2675-17	0	0	test	1
10833	0	1	0	1	0.162518929	0	1	12	0.64735718	0.665164747	what is the concept of wellness 	Q2884	DESC	many of the practices applied in the pursuit of wellness in fact are aimed at controlling the side effects of affluence such as obesity and inactivity	D2675-18	0	0	test	1
10834	0	0	0	0	2.059638914	0	2	21	0.372011693	0.255659617	what is the concept of wellness 	Q2884	DESC	wellness grew as a popular concept starting in the 19th century just as the middle class began emerging in the industrialized world and a time when a newly prosperous public had the time and the resources to pursue wellness and other forms of selfimprovement	D2675-19	0	0	test	2
10835	0	0	1	0	0.530628251	0	2	20	0.5996408	0.577559701	what is the measurements of saturns moons	Q2903	DESC	the moons of saturn also known as the natural satellites of saturn are numerous and diverse ranging from tiny moonlets less than 1 kilometer across to the enormous titan which is larger than the planet mercury 	D2690-0	-1	0	test	1
10836	0	0	0	0	0.530628251	1	2	11	0.395847097	0.227615278	what is the measurements of saturns moons	Q2903	DESC	saturn has 62 moons with confirmed orbits 53 of which have names and only 13 of which have diameters larger than 50 kilometers	D2690-1	-1	0	test	1
10837	0	0	0	0	0.530628251	0	2	14	0.535263147	0.561090396	what is the measurements of saturns moons	Q2903	DESC	saturn has seven moons that are large enough to be ellipsoidal due to having planetary mass  as well as dense rings with complex orbital motions of their own	D2690-2	-1	0	test	1
10838	0	1	0	0	1.754403683	0	2	31	0.578581665	0.518520217	what is the measurements of saturns moons	Q2903	DESC	particularly notable among saturns moons are titan the second largest moon in the solar system with a nitrogenrich earthlike atmosphere and a landscape including hydrocarbon lakes and dry river networks and enceladus  which emits jets of gas and dust and may harbor liquid water under its south pole region	D2690-3	-1	0	test	2
10839	0	2	1	0	1.754403683	0	2	10	0.267454865	0.214324292	what is the measurements of saturns moons	Q2903	DESC	twentyfour of saturns moons are regular satellites they have prograde orbits not greatly inclined to saturns equatorial plane	D2690-4	-1	1	test	2
10840	0	1	1	0	1.754403683	0	2	22	0.408665156	0.304185629	what is the measurements of saturns moons	Q2903	DESC	they include the seven major satellites four small moons which exist in a trojan orbit with larger moons two mutually coorbital moons and two moons which act as shepherds of saturns f ring 	D2690-5	-1	0	test	2
10841	0	0	1	0	1.223775432	0	1	8	0.564460811	0.580594527	what is the measurements of saturns moons	Q2903	DESC	two other known regular satellites orbit within gaps in saturns rings	D2690-6	-1	0	test	1
10842	0	0	0	0	0	0	0	6	0.530877043	0.58342455	what is the measurements of saturns moons	Q2903	DESC	the relatively large hyperion is locked in a resonance with titan	D2690-7	0	0	test	0
10843	0	0	0	0	0.530628251	0	1	14	0.451408624	0.443010124	what is the measurements of saturns moons	Q2903	DESC	the remaining regular moons orbit near the outer edge of the a ring  within g ring and between the major moons mimas and enceladus	D2690-8	0	0	test	1
10844	0	0	1	0	0	0	1	10	0.484474135	0.495842527	what is the measurements of saturns moons	Q2903	DESC	the regular satellites are traditionally named after titans and titanesses or other figures associated with the mythological saturn 	D2690-9	-1	0	test	0
10845	0	0	1	0	0	0	1	16	0.441248006	0.315612258	what is the measurements of saturns moons	Q2903	DESC	the remaining 38 all small except one are irregular satellites whose orbits are much farther from saturn have high inclinations and are mixed between prograde and retrograde 	D2690-10	-1	0	test	0
10846	0	0	0	0	0.530628251	0	1	12	0.52520276	0.45489818	what is the measurements of saturns moons	Q2903	DESC	these moons are probably captured minor planets  or debris from the breakup of such bodies after they were captured creating collisional families 	D2690-11	0	0	test	1
10847	0	0	1	0	0	0	0	13	0.452287845	0.36225013	what is the measurements of saturns moons	Q2903	DESC	the irregular satellites have been classified by their orbital characteristics into the inuit  norse  and gallic groups and their names are chosen from the corresponding mythologies	D2690-12	0	0	test	0
10848	0	0	0	0	0.530628251	0	2	10	0.35375404	0.311402906	what is the measurements of saturns moons	Q2903	DESC	the largest of the irregular moons is phoebe  the ninth moon of saturn and was discovered at the end of the 19th century	D2690-13	-1	0	test	1
10849	0	0	1	0	0	0	1	10	0.526074563	0.588318395	what is the measurements of saturns moons	Q2903	DESC	the rings of saturn are made up of objects ranging in size from microscopic to hundreds of meters each of which is on its own orbit about the planet	D2690-14	-1	0	test	0
10850	0	0	1	0	1.754403683	0	2	18	0.599934174	0.540534243	what is the measurements of saturns moons	Q2903	DESC	thus a precise number of saturnian moons cannot be given as there is no objective boundary between the countless small anonymous objects that form saturns ring system and the larger objects that have been named as moons	D2690-15	-1	0	test	2
10851	0	0	1	0	0	0	0	18	0.626207313	0.582405802	what is the measurements of saturns moons	Q2903	DESC	at least 150 moonlets embedded in the rings have been detected by the disturbance they create in the surrounding ring material though this is thought to be only a small sample of the total population of such objects	D2690-16	0	0	test	0
10852	0	0	0	0	0.405465108	0	1	17	0.285767219	0.283700785	who is the founder of twitter	Q2924	HUM	twitter is an online social networking service and microblogging service that enables its users to send and read textbased messages of up to 140 characters  known as tweets	D488-0	0	0	test	1
10853	0	0	0	0	0.405465108	1	1	11	0.413669214	0.518677062	who is the founder of twitter	Q2924	HUM	twitter was created in march 2006 by jack dorsey and by july the social networking site was launched	D488-1	0	0	test	1
10854	0	0	0	0	0	0	0	22	0.350499605	0.235427094	who is the founder of twitter	Q2924	HUM	the service rapidly gained worldwide popularity with over 500 million registered users as of 2012 generating over 340 million tweets daily and handling over 16 billion search queries per day	D488-2	0	0	test	0
10855	0	0	0	0	0.405465108	0	1	11	0.284455368	0.195419809	who is the founder of twitter	Q2924	HUM	since its launch twitter has become one of the ten most visited websites on the internet and has been described as the sms of the internet 	D488-3	0	0	test	1
